Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
3112,3280051139,1763802406,108397460,16365864.0,1308773.0,17674637.0,0.7178299427032471
3113,3281618133,1752982641,108678749,16130025.0,1351864.0,17481889.0,0.7015352249145508
3114,3283989933,1774787219,108597127,16002034.0,1394162.0,17396196.0,0.6999416351318359
3115,3286111263,1754068451,109955709,15661886.0,1335629.0,16997515.0,0.6910519599914551
3116,3288181461,1755071544,109611650,15704367.0,1367917.0,17072284.0,0.6845896244049072
3117,3292989826,1802351226,109368518,19814952.0,1816402.0,21631354.0,0.8044867515563965
3118,3294332736,1789333253,109530659,16500324.0,1333858.0,17834182.0,0.728114128112793
3119,3295901441,1701724356,112669599,20590524.0,1887019.0,22477543.0,0.8439316749572754
3120,3301281569,1721190328,113632854,23180300.0,2106073.0,25286373.0,0.9631035327911377
3121,3321310043,1777209841,113421529,19630382.0,1912593.0,21542975.0,0.8106241226196289
3122,3324290508,1793939296,112825799,23804993.0,2237787.0,26042780.0,0.9655113220214844
3123,3323352696,1792904761,112779298,17296953.0,1562374.0,18859327.0,0.7533760070800781
3124,3323449544,1787416099,112645583,15716635.0,1374753.0,17091388.0,0.6997942924499512
3125,3324913028,1812472554,109948276,16649128.0,1405697.0,18054825.0,0.7156567573547363
3126,3328303582,1805769288,109636873,19222302.0,1710323.0,20932625.0,0.8211963176727295
3127,3327933191,1798201435,109439307,18018630.0,1785640.0,19804270.0,0.7606215476989746
3128,3333579080,1815538441,109421060,21867559.0,1901180.0,23768739.0,0.9376378059387207
3129,3301348015,1791490279,109327338,16100728.0,1625301.0,17726029.0,0.7075839042663574
3130,3302230646,1791072688,108753769,15599082.0,1377133.0,16976215.0,0.6921930313110352
3131,3303207721,1789607536,108746629,15888998.0,1398129.0,17287127.0,0.695493221282959
3132,3304540257,1770088800,108567986,16198018.0,1441097.0,17639115.0,0.7075059413909912
3133,3304604936,1770698715,107681323,16075276.0,1458309.0,17533585.0,0.6934759616851807
3134,3305796949,1777003153,107350172,15934774.0,1400692.0,17335466.0,0.699838399887085
3135,3307827746,1794117390,107343988,17335160.0,1555965.0,18891125.0,0.7423725128173828
3136,3308085630,1797046725,107463226,17844742.0,1620967.0,19465709.0,0.7534472942352295
3137,3332591768,1810425933,107799517,19848948.0,2006769.0,21855717.0,0.8046119213104248
3138,3334622774,1819741907,107599122,15790426.0,1452206.0,17242632.0,0.708794116973877
3139,3337121245,1802444426,108113028,16197346.0,1435909.0,17633255.0,0.7037220001220703
3140,3339455185,1901737272,109032342,16097615.0,1417843.0,17515458.0,0.70699143409729
3141,3341668892,1791996350,108916846,15757711.0,1384396.0,17142107.0,0.697890043258667
3142,3343853249,1798109299,108976608,15798909.0,1386837.0,17185746.0,0.6962692737579346
3143,3346439337,1817498695,109639352,15907858.0,1393856.0,17301714.0,0.7020511627197266
3144,3348877251,1937848436,110247930,16389057.0,1451168.0,17840225.0,0.7044484615325928
3145,3352823325,1941390902,110689469,19114209.0,1715815.0,20830024.0,0.7941532135009766
3146,3353244783,1827819025,110456341,15741842.0,1424069.0,17165911.0,0.7061374187469482
3147,3355994422,1799386197,111145207,16229146.0,1431332.0,17660478.0,0.7127866744995117
3148,3357960256,1828679770,111523620,15706258.0,1421505.0,17127763.0,0.6973950862884521
3149,3360593827,1823564759,112568675,16080769.0,1393917.0,17474686.0,0.7022109031677246
3150,3362951954,1852355295,112478965,15874898.0,1378781.0,17253679.0,0.7037045955657959
3151,3365128480,1831127055,113157144,15959066.0,1388302.0,17347368.0,0.7042713165283203
3152,3367225693,1828426980,113709748,16178914.0,1403500.0,17582414.0,0.7093334197998047
3153,3394121293,1856728101,113908195,16215779.0,1470577.0,17686356.0,0.7097630500793457
3154,3397787941,1856042472,113668850,15981710.0,1441281.0,17422991.0,0.70021653175354
3155,3401982111,1842739652,113996128,16116597.0,1444271.0,17560868.0,0.7065920829772949
3156,3405840275,1841543711,114272253,15826131.0,1420407.0,17246538.0,0.7034304141998291
3157,3410594120,1862246833,114279156,16789386.0,1489070.0,18278456.0,0.7316570281982422
3158,3414584263,1855223100,113768767,16652606.0,1477475.0,18130081.0,0.7279136180877686
3159,3418301357,1856961564,114182789,16780475.0,1490474.0,18270949.0,0.7305698394775391
3160,3421936632,1868577154,114856204,16252644.0,1460446.0,17713090.0,0.7182996273040771
3161,3400680017,1838796772,114491280,21268012.0,1799983.0,23067995.0,0.894705057144165
3162,3404763418,1843888997,114259515,17547441.0,1669002.0,19216443.0,0.7683677673339844
3163,3408427131,1846238341,114597387,17014117.0,1439450.0,18453567.0,0.7486302852630615
3164,3417920956,1861619180,115123634,24008300.0,1798336.0,25806636.0,1.0181975364685059
3165,3415003754,1852657375,114849863,15771505.0,1456966.0,17228471.0,0.7121398448944092
3166,3419122482,1851153466,114243334,16082479.0,1393368.0,17475847.0,0.7177245616912842
3167,3422499873,1833717294,115438477,16369404.0,1498226.0,17867630.0,0.7181143760681152
3168,3426187889,1856163730,115452765,16088094.0,1505062.0,17593156.0,0.7121896743774414
3169,3451915317,1873750663,115418906,16045674.0,1456905.0,17502579.0,0.7099401950836182
3170,3454385710,1875229227,115553910,16307087.0,1514889.0,17821976.0,0.7154941558837891
3171,3456565252,1869684088,116113953,16117696.0,1475399.0,17593095.0,0.7102148532867432
3172,3459518978,1876842942,116805292,16341327.0,1442013.0,17783340.0,0.7230744361877441
3173,3461678570,1861277402,116819400,16285603.0,1463436.0,17749039.0,0.718895673751831
3174,3464144551,1862558640,116951772,16160847.0,1446469.0,17607316.0,0.7169592380523682
3175,3466421599,1884720201,117749174,16228108.0,1461056.0,17689164.0,0.7167856693267822
3176,3468750427,1890825538,118186406,16270466.0,1470822.0,17741288.0,0.7190132141113281
3177,3472965133,1865687455,118339495,17807755.0,1525814.0,19333569.0,0.780238151550293
3178,3473640990,1885641744,118371245,17186785.0,1560299.0,18747084.0,0.7362964153289795
3179,3476187392,1885433990,119048581,16354939.0,1467403.0,17822342.0,0.7279512882232666
3180,3478699433,1901327297,119833710,16417682.0,1479794.0,17897476.0,0.726736307144165
3181,3481663414,1906602240,119636064,16974505.0,1448970.0,18423475.0,0.7434837818145752
3182,3483326909,1897757185,119683518,16473285.0,1525142.0,17998427.0,0.7260291576385498
3183,3485478279,1901122105,120303650,16369953.0,1463192.0,17833145.0,0.7232394218444824
3184,3487331414,1898254703,120736685,16285603.0,1461300.0,17746903.0,0.7208797931671143
3185,3510376555,1911886381,120538603,16337116.0,1484127.0,17821243.0,0.7226991653442383
3186,3509919576,1914317194,119809417,16316609.0,1459896.0,17776505.0,0.72037672996521
3187,3509463310,1906635366,119591385,16487385.0,1474239.0,17961624.0,0.7268438339233398
3188,3509253817,1901531875,119243248,17655533.0,1446773.0,19102306.0,0.7780609130859375
3189,3508274817,1841665821,118354730,16361653.0,1478939.0,17840592.0,0.7267019748687744
3190,3507505151,1859347474,117661787,16404560.0,1492855.0,17897415.0,0.7232401371002197
3191,3507337754,1895865138,117521023,16674213.0,1477841.0,18152054.0,0.7357635498046875
3192,3506404373,1919391811,117114178,16452412.0,1501034.0,17953446.0,0.7273392677307129
3193,3479029669,1883654199,116358855,16775042.0,1477657.0,18252699.0,0.7399630546569824
3194,3477569767,1878361658,115874953,16796405.0,1581172.0,18377577.0,0.7283270359039307
3195,3476650158,1882277684,114179501,16581561.0,1477413.0,18058974.0,0.7345917224884033
3196,3476330658,1909121304,113899140,16230794.0,1505734.0,17736528.0,0.7227511405944824
3197,3475818161,1891471844,113005613,16350056.0,1491207.0,17841263.0,0.7239830493927002
3198,3474911197,1883092447,111983282,16287739.0,1515622.0,17803361.0,0.7212257385253906
3199,3474099679,1886156250,111722248,16249043.0,1512691.0,17761734.0,0.7193405628204346
3200,3473157878,1896187781,111746842,16267475.0,1510800.0,17778275.0,0.7200701236724854
3201,3499151132,1904368042,111934606,16239827.0,1505001.0,17744828.0,0.7201411724090576
3202,3501954074,1905063300,111688709,16479877.0,1484738.0,17964615.0,0.7266557216644287
3203,3504231659,1914178751,112484187,16349263.0,1511348.0,17860611.0,0.7237339019775391
3204,3506571437,1909511797,113376963,16357441.0,1515072.0,17872513.0,0.7237095832824707
3205,3509086817,1909352161,113272264,16395893.0,1498653.0,17894546.0,0.7247018814086914
3206,3511510781,1913627962,113195002,16446491.0,1513302.0,17959793.0,0.7266056537628174
3207,3516654509,1929648980,114123206,19263989.0,1737606.0,21001595.0,0.825061559677124
3208,3517064606,1915402064,114531623,17336748.0,1653377.0,18990125.0,0.7573099136352539
3209,3523275852,1873444151,114810236,20702706.0,1710323.0,22413029.0,0.8893749713897705
3210,3521976200,1934310327,114957602,19078931.0,2083125.0,21162056.0,0.7993803024291992
3211,3523809939,1910154875,115398223,16809039.0,1580684.0,18389723.0,0.7550158500671387
3212,3526558918,1883050846,116143256,17231340.0,1576290.0,18807630.0,0.7509760856628418
3213,3529890801,1918474222,116109395,18911207.0,1770930.0,20682137.0,0.796856164932251
3214,3531162102,1925380349,116025244,16572346.0,1551022.0,18123368.0,0.7401542663574219
3215,3533184350,1941545359,116701964,16825885.0,1560421.0,18386306.0,0.7417562007904053
3216,3535252826,2106025035,118201825,16547931.0,1515866.0,18063797.0,0.7351162433624268
3217,3563127310,1880701845,118877755,16595416.0,1534115.0,18129531.0,0.734013557434082
3218,3567758390,1936330121,117359650,17221575.0,1588924.0,18810499.0,0.7465806007385254
3219,3571611339,1945140730,117718528,16821490.0,1536067.0,18357557.0,0.7446799278259277
3220,3575658336,1948975697,117949140,16730243.0,1546383.0,18276626.0,0.741727352142334
3221,3579721636,1948461348,117620550,16675128.0,1554561.0,18229689.0,0.736884593963623
3222,3584074648,1890110986,117151527,16833087.0,1548580.0,18381667.0,0.7436337471008301
3223,3588276496,1885209111,117695273,16896869.0,1535274.0,18432143.0,0.7466232776641846
3224,3597607503,2026683364,117949018,21145149.0,1496395.0,22641544.0,0.9234106540679932
3225,3568480029,1930333799,118125328,16747820.0,1570369.0,18318189.0,0.7405228614807129
3226,3573015416,1939521690,117688908,17228716.0,1642757.0,18871473.0,0.758474588394165
3227,3577288624,1939335143,118146145,17658463.0,1664608.0,19323071.0,0.7630078792572021
3228,3582297820,1939882314,118626920,19031567.0,1802547.0,20834114.0,0.8037352561950684
3229,3585002352,1954491030,118074039,16740558.0,1600948.0,18341506.0,0.7450153827667236
3230,3589109167,1956291930,117899633,16944109.0,1587154.0,18531263.0,0.7474987506866455
3231,3593046649,1941841021,118365190,17156328.0,1590328.0,18746656.0,0.7521090507507324
3232,3596726739,1962286287,118482589,16976397.0,1610592.0,18586989.0,0.7470440864562988
3233,3623294971,1977999815,119004022,17120012.0,1627437.0,18747449.0,0.7514638900756836
3234,3626162797,1980589991,118765089,17206194.0,1565792.0,18771986.0,0.7555990219116211
3235,3628344263,1950928056,119621005,17009172.0,1602962.0,18612134.0,0.747931957244873
3236,3631163193,1969176771,120341128,17290544.0,1585140.0,18875684.0,0.761427640914917
3237,3633385304,1979897039,120426333,17169207.0,1619442.0,18788649.0,0.7519028186798096
3238,3635751256,1978907706,120971820,16974200.0,1589535.0,18563735.0,0.7495951652526855
3239,3639235601,1980300463,120968784,17562577.0,1556698.0,19119275.0,0.7737758159637451
3240,3641389168,1988381417,121664958,17742203.0,1633113.0,19375316.0,0.770897626876831
3241,3643684687,1976236407,121775953,17729447.0,1607112.0,19336559.0,0.7748596668243408
3242,3645805274,2021269910,121691483,17084123.0,1598445.0,18682568.0,0.758721113204956
3243,3648257513,1999625852,122731633,17145159.0,1600643.0,18745802.0,0.7581076622009277
3244,3650837770,1973168346,123776906,17294267.0,1593807.0,18888074.0,0.761807918548584
3245,3653275667,1989311081,123292278,17155656.0,1606441.0,18762097.0,0.7593257427215576
3246,3655802740,1985935294,123173549,17271379.0,1615780.0,18887159.0,0.76287841796875
3247,3657938282,1990886481,124117006,17327654.0,1611141.0,18938795.0,0.7620649337768555
3248,3660000840,1992580807,124512079,17283770.0,1594173.0,18877943.0,0.7622838020324707
3249,3685538424,2011654665,124591881,17216814.0,1596554.0,18813368.0,0.7626392841339111
3250,3686637368,2010384137,123842117,17393632.0,1615780.0,19009412.0,0.7649145126342773
3251,3687470427,2022982282,124203854,17300370.0,1614681.0,18915051.0,0.7626259326934814
3252,3688851846,2008247735,124040741,17553178.0,1635189.0,19188367.0,0.7734932899475098
3253,3690113042,2018377167,123484222,17927444.0,1665645.0,19593089.0,0.7830483913421631
3254,3690386118,2004320745,122695960,17477983.0,1650936.0,19128919.0,0.7652795314788818
3255,3692361554,2010279236,122965796,18383010.0,1693233.0,20076243.0,0.8025736808776855
3256,3695062001,2024390877,123233188,19339123.0,1718684.0,21057807.0,0.8424139022827148
3257,3667080433,1997276516,122868085,20229623.0,1775630.0,22005253.0,0.8636360168457031
3258,3665252410,1999763174,121912488,18092055.0,1690487.0,19782542.0,0.8080296516418457
3259,3666965535,1994750475,121891356,17551346.0,1663082.0,19214428.0,0.7799265384674072
3260,3667957092,1999122267,121995502,17820145.0,1682064.0,19502209.0,0.7812213897705078
3261,3668421997,2000272414,121551283,17625870.0,1696590.0,19322460.0,0.7693002223968506
3262,3669435635,1978878933,120671964,17515519.0,1673336.0,19188855.0,0.77174973487854
3263,3670650144,2001640549,120831139,17935318.0,1685054.0,19620372.0,0.7867875099182129
3264,3670660066,2013500605,121130612,17415788.0,1692866.0,19108654.0,0.7701950073242188
3265,3697576078,2026864428,121489462,17469255.0,1685543.0,19154798.0,0.7695052623748779
3266,3700189062,2017774399,121461163,17447465.0,1684199.0,19131664.0,0.7695722579956055
3267,3702971652,1986557509,122233202,17979691.0,1729427.0,19709118.0,0.7825312614440918
3268,3705842916,2025248679,123004462,17806412.0,1658015.0,19464427.0,0.785144567489624
3269,3707716459,1999850668,123402035,17522356.0,1705013.0,19227369.0,0.7696056365966797
3270,3710439571,2012832469,123511992,17617997.0,1697261.0,19315258.0,0.7768979072570801
3271,3712881961,2024958386,124407964,17755509.0,1693050.0,19448559.0,0.7813141345977783
3272,3715619116,2035284172,124945314,17838455.0,1708126.0,19546581.0,0.7847914695739746
3273,3718755745,2041003562,125151605,18343581.0,1700741.0,20044322.0,0.8008759021759033
3274,3720438796,2041364536,125301548,17840286.0,1744258.0,19584544.0,0.7831909656524658
3275,3723219245,2044258971,126713262,18052383.0,1739864.0,19792247.0,0.7918257713317871
3276,3725817535,2048390348,129179438,18018569.0,1754574.0,19773143.0,0.7886319160461426
3277,3728294541,2048557928,129097886,18173476.0,1750667.0,19924143.0,0.7908647060394287
3278,3731065274,2052780946,128377211,20298960.0,1798640.0,22097600.0,0.8603177070617676
3279,3732689335,2069101172,128372883,17693558.0,1726924.0,19420482.0,0.7938718795776367
3280,3734783527,2048379280,129084833,17721818.0,1702205.0,19424023.0,0.7814373970031738
3281,3764285452,2081154675,129044187,17874405.0,1695674.0,19570079.0,0.7869405746459961
3282,3768454470,2049809079,128848683,17685074.0,1708309.0,19393383.0,0.7830770015716553
3283,3772899840,2066809774,129054948,17847549.0,1703425.0,19550974.0,0.7890758514404297
3284,3776888299,2062828062,129608665,17788345.0,1714596.0,19502941.0,0.784416913986206
3285,3781219595,2058703665,129299324,18044082.0,1727473.0,19771555.0,0.7889502048492432
3286,3785455421,2056768272,128296749,17893753.0,1733150.0,19626903.0,0.7861745357513428
3287,3789874314,2088792852,130209715,17734269.0,1717586.0,19451855.0,0.7886474132537842
3288,3794213093,2073597478,131440573,18099319.0,1741207.0,19840526.0,0.7947807312011719
3289,3771761373,2047309936,130311533,20548043.0,1932490.0,22480533.0,0.876875638961792
3290,3773744392,2072689764,129772361,18325759.0,1874507.0,20200266.0,0.7989003658294678
3291,3778078298,2085825387,130527986,17927566.0,1727413.0,19654979.0,0.7984042167663574
3292,3782389692,2063961684,130832101,18014480.0,1711727.0,19726207.0,0.7940986156463623
3293,3786819669,2073958776,130491193,18197646.0,1690975.0,19888621.0,0.8002374172210693
3294,3790544256,2084163812,129918127,17896072.0,1737850.0,19633922.0,0.7902052402496338
3295,3794917586,2091052659,130271565,20221017.0,1786739.0,22007756.0,0.8755495548248291
3296,3798557213,2089513208,130590276,17877761.0,1742366.0,19620127.0,0.7938449382781982
3297,3826245163,2083139201,130737465,17992081.0,1755977.0,19748058.0,0.793330192565918
3298,3829041347,2050675046,131168142,18098464.0,1742183.0,19840647.0,0.7961647510528564
3299,3831558541,2109119327,131650893,18075454.0,1757625.0,19833079.0,0.7960634231567383
3300,3834481140,2095191118,132525961,18143203.0,1704158.0,19847361.0,0.8010349273681641
3301,3837121436,2094470223,133055620,18120437.0,1691402.0,19811839.0,0.8015329837799072
3302,3839461318,2029319170,132338926,18223769.0,1756648.0,19980417.0,0.8025832176208496
3303,3841978622,2068926569,133204325,18141006.0,1758236.0,19899242.0,0.7989697456359863
3304,3844499373,2089988802,133718805,18350661.0,1774776.0,20125437.0,0.8076438903808594
3305,3847537598,2122876250,133893400,18799573.0,1826838.0,20626411.0,0.818688154220581
3306,3850165838,2083513712,135367395,19204236.0,1863520.0,21067756.0,0.8279247283935547
3307,3852497877,2020764366,134862704,18698927.0,1820491.0,20519418.0,0.8111248016357422
3308,3854909596,2098954187,135301906,18620436.0,1827571.0,20448007.0,0.8149709701538086
3309,3857825111,2130564979,135246470,19180981.0,1862239.0,21043220.0,0.8262643814086914
3310,3860180912,2138771031,135558087,18433852.0,1768184.0,20202036.0,0.8155314922332764
3311,3862294696,2139875158,136101536,18545668.0,1801936.0,20347604.0,0.814572811126709
3312,3864423382,2146697995,136643930,18502028.0,1761348.0,20263376.0,0.8113415241241455
3313,3889153370,2160506467,136081886,18354995.0,1786983.0,20141978.0,0.8119330406188965
3314,3888514345,2145201027,135368216,18320082.0,1760860.0,20080942.0,0.8082747459411621
3315,3890784366,2149416700,134985142,21060432.0,1780758.0,22841190.0,0.896371603012085
